"cycleday","-0.6","-0.5","-0.4","-0.3","-0.2","-0.1","0","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.9","1","1.1","1.2","1.3","1.4","1.5","1.6","1.7","1.8","1.9"
-28,0.00585327337018092,0.0116836600409672,0.0219140146703743,0.0319097806309863,0.0585785071005985,0.0785757606966711,0.213309760032957,0.120921876251616,0.129882019064621,0.0920331399407234,0.0812363395012988,0.0566789110508428,0.0309657042809571,0.0246661402725806,0.0133315023973818,0.0101616945312232,0.00571023149896438,0.00400517239406319,0.00231727831370799,0.00181949260187442,0.00116149999427833,0.000944076350029181,0.000818199503358623,0.000698044331536727,0.0005378374357742,0.000286083742433085
-27,0.00612974385231193,0.0121733554725071,0.0231360745713725,0.0333666696972452,0.0615989013355281,0.0808303147176059,0.219622836525809,0.121700058857025,0.12740392667276,0.0906302486828946,0.0786435130466406,0.0533302070523158,0.0301654217369043,0.0229590249831324,0.0119006034041372,0.00943147941678909,0.00518707442303367,0.00359841325287945,0.00218201654695881,0.00188055373455003,0.00115321488556376,0.000751264469018715,0.000746479345012226,0.000708198352960317,0.000526363640713749,0.00024404132433092
-26,0.00655299763003408,0.0133321050824463,0.0243696141896475,0.0365669829412701,0.0643114955908585,0.0857207459949251,0.227985696460125,0.123682072840861,0.126428888460862,0.086319518302334,0.0725268191372654,0.0493254390299051,0.0267688906382159,0.0209863412918408,0.0107862759712254,0.00835350177119361,0.00472318295634406,0.00344189396286774,0.00194286958487912,0.00171257254356801,0.0010928641414945,0.000724388875396739,0.000653206153536944,0.000774635502591889,0.00057364899381129,0.000343351952500188
-25,0.00713136545680675,0.0145365753471549,0.0267226526397462,0.0389733876458127,0.0699063984512576,0.0901442627689476,0.234391818136869,0.123062645717568,0.122435085557369,0.082541276343264,0.0689935836727863,0.045830908669078,0.0245128801968637,0.0187431301179433,0.0100942100919281,0.00754213210711881,0.00442715167558563,0.00283733260308151,0.0019815687482647,0.0013654187727966,0.00110678791889641,0.000734055217687308,0.000543885472172461,0.000707431453315229,0.000528671892531273,0.000205383325156034
-24,0.00739938190472807,0.0149159887748215,0.028787609676388,0.0432595644914923,0.0746296756775958,0.0950481332812333,0.241337785513836,0.123548008951725,0.119338567013605,0.0787289971937054,0.064082981066392,0.0416681467798657,0.022187488899151,0.0167418564171788,0.00853255656992647,0.00668892756918049,0.00380448296685731,0.00281339916876843,0.00158786543994885,0.00141025185606195,0.000930695179567333,0.000650065717026038,0.00056125892508259,0.000639408901992824,0.000451138503072715,0.00025576356079713
-23,0.00779159265837774,0.0168485156051764,0.0308381967351772,0.0460661422650765,0.0789444303476275,0.098624714539457,0.249310665651696,0.122046857819504,0.115006343567622,0.0734974202825002,0.0600084580901632,0.0384098790493107,0.0204415123065212,0.0153666582085765,0.00823141334686628,0.00621838788801489,0.0035354816882348,0.00265245707519242,0.00149200710479574,0.00127886323268206,0.00090670726549945,0.00058191660323099,0.000537934534382137,0.000724012517973442,0.000409371563900871,0.000230060052440159
-22,0.00867792851552309,0.0174993477693712,0.0327876337072789,0.0490183929037308,0.0823245499608662,0.102713279415601,0.251193582050613,0.121314896947561,0.112718497260631,0.0713181581007044,0.0564929559092095,0.0358922515001304,0.0188396817114532,0.013983824680407,0.00743216801460997,0.0057983302895904,0.00346334463866423,0.00257304983042004,0.00132728932950691,0.00127837203235064,0.00091964518653796,0.000544612575006522,0.000538090268719019,0.000662014088181581,0.000456561440125228,0.000231541873206366
-21,0.00933891871493942,0.019321572743676,0.035215175663634,0.0529131401281763,0.0883344379366222,0.106504897779272,0.253143362708382,0.118025540119297,0.106539779988394,0.0673797435840519,0.0539754619514376,0.0336327918134626,0.0179199421589551,0.0138640925710408,0.00690033518631856,0.00533697799566826,0.00328844098722994,0.00234027912109517,0.00151579054184755,0.0012430750887118,0.000875226337970553,0.000497864257468757,0.000532746466590771,0.000615195324515534,0.000532746466590771,0.000212464364652272
-20,0.0099531942593224,0.0206069247698459,0.0387991692755959,0.0554818511515452,0.0917981463686804,0.109565729518614,0.255240073153343,0.11538699978302,0.10261926164719,0.0646291187501937,0.0509686618517715,0.0317194135333685,0.0171755370261306,0.0129165245962617,0.00680078112891727,0.00532841511422461,0.00311521651529711,0.00222559747063017,0.00130188152878088,0.00112209788909209,0.000874120455038591,0.000579647252100059,0.000489755432255665,0.000691237097424134,0.000384365022782927,0.00022627940857382
-19,0.010939354289018,0.022633356662508,0.0414173995070444,0.0599367069348507,0.0955086267230624,0.11307853817363,0.253412652527158,0.111563156133037,0.0995070443964337,0.0620363326537443,0.0492803456775097,0.02998508961446,0.0159967136293096,0.012241730821897,0.00645710981955391,0.00529166539877674,0.00311900922009555,0.00221830021604844,0.00132976295529927,0.00107111341021818,0.000739433405349481,0.000587286614125308,0.000389495785533883,0.000614673036545659,0.000471655052794937,0.000173447341995557
-18,0.0119990680335508,0.024278920830645,0.0447612732095491,0.0637500896121586,0.0992484526967286,0.114975386527111,0.252276148827873,0.108786173441346,0.0968647692785624,0.0587557053074294,0.0466879346189691,0.0290522618108825,0.0152310798862523,0.0113747699954597,0.00634155375534686,0.00488386264248333,0.00301992974406768,0.00224329103639448,0.00126054436399264,0.00112612612612613,0.00077663870767319,0.000549621239276412,0.00048091858436686,0.000573517814897125,0.000457022008746147,0.000244939900112314
-17,0.0127583941434571,0.0258364813815434,0.0463936272554494,0.0645868040076022,0.100861704873413,0.116670381754616,0.251243576808466,0.107419812759567,0.0937551326872991,0.0577999249161172,0.0452908327271874,0.028904361904315,0.0151194303010394,0.0120016893873624,0.00627947628991764,0.0048423238461719,0.00295936084844788,0.00209706938220043,0.00114092306248387,0.00107639785072386,0.000762570684436519,0.000495670944883737,0.000457542410661911,0.000630587296745583,0.000413547948098266,0.000202374527792768
-16,0.0118197097197115,0.024162108777138,0.0440849471246311,0.0619834472083769,0.097332840484455,0.112487943491796,0.247067452914643,0.108693392167168,0.0973530549892286,0.0608196692907019,0.0493031771425931,0.0314162282044322,0.0167607122436368,0.012830434958387,0.00696534078767262,0.00530197582345229,0.00332961771483687,0.0023333314081424,0.00130527945108956,0.0013312695286555,0.000921203860392855,0.000603547356809112,0.00047937254177183,0.000586220638431816,0.000485148114564262,0.000242574057282131
-15,0.0102172270062294,0.0213276383290583,0.0378572737266398,0.0536311377794064,0.0860004809454012,0.102115014657384,0.237292162880176,0.111859884573104,0.104660017405643,0.0697370831806522,0.0596257786735068,0.0393172865518505,0.0214822279223159,0.0164838310736534,0.00851674148039575,0.00685060919750824,0.00380175888603884,0.00270531788200806,0.0014857777574203,0.00148864052766581,0.000878870465371931,0.000704241480395749,0.000498122022718945,0.000724280872114328,0.000498122022718945,0.000240472700622939
-14,0.00770519930232095,0.0159197156929415,0.028726621918845,0.0410384377907589,0.0678956668212638,0.0841255253221644,0.214786698572489,0.110575869751402,0.113799647746058,0.0841425974033364,0.0763463470014312,0.0559878902037553,0.0324853251235592,0.0257162449388393,0.0135011708602337,0.0100412290760305,0.00561671470560619,0.00375301251099015,0.00211978341219686,0.00169013603603347,0.0011125306230456,0.00075970761215646,0.00057760541298787,0.000756862265294451,0.000606058881607962,0.000213401014650691
-13,0.00527929882710724,0.0108034842233252,0.0191951204927346,0.0285178952284137,0.0476845405386935,0.0623805822035805,0.175458379249565,0.100702482751158,0.11455281149714,0.0978094042137575,0.0982934823154879,0.0801918088290151,0.0508367432364323,0.0427981992294616,0.0230535077153507,0.0171648399837122,0.00913199101323242,0.00591429539584775,0.00303545444967439,0.00242039050865218,0.00146077685992773,0.000848560437151001,0.000680556860668085,0.000834322845923635,0.000660624232949773,0.000290446861038262
-12,0.00333361017953954,0.00670158747433206,0.0118767022461774,0.0177334314705402,0.0305237261971928,0.0420653490696535,0.132433678627377,0.0836667420833918,0.105865034610549,0.101047910622589,0.114740342124632,0.104645002019068,0.0730473034702195,0.0662311589450441,0.0375603930452414,0.0289743420845374,0.0149754704714882,0.0098118114047272,0.00483430754558655,0.00358277176512368,0.00213648899822723,0.00112838695080634,0.000887817144035444,0.00113697872961958,0.000741756904210258,0.000317895816090111
-11,0.00230495478408423,0.0041871414796304,0.00740712856493399,0.0107718992422027,0.019314131168143,0.0274857170986526,0.097109250802825,0.0657693944860617,0.0920997385208329,0.0951488809676177,0.120054554457452,0.121818018607587,0.0932261548663213,0.0896615828321408,0.0538479135236562,0.0419119542020542,0.022681797517251,0.0146434124913492,0.00732604975343354,0.00522958334177904,0.0029043588548197,0.00152312338747274,0.00119301679779234,0.00120749515698885,0.000747083334539863,0.000425663760377364
-10,0.00142489144034739,0.00294399057923015,0.00509015971148892,0.00710090527710311,0.0127769191138588,0.0190064031795098,0.0725605358062854,0.0525561198204166,0.0762464120114816,0.0862383160373887,0.118174725840877,0.130565982188857,0.106210348126886,0.108056230220063,0.068321189372194,0.0555413262677559,0.0304879664385074,0.0202046073452565,0.0100625597998086,0.00669169058659012,0.00350923677044233,0.00194597777287113,0.00150143519540737,0.00142783543092662,0.000892029145506734,0.000462206520939133
-9,0.000991401842204878,0.00199482067643648,0.00349994892778389,0.00519434480355222,0.00929213908466572,0.0139637447350554,0.057924905816825,0.0427804916151438,0.0646634340958115,0.0767254898426375,0.109697111715966,0.130844013434997,0.113275171091924,0.122756577801011,0.0817936562299091,0.0680612385913682,0.0383822725333622,0.025821511617427,0.0126298586200888,0.0081775630741869,0.0043561596096881,0.00238537291730507,0.00169139162776165,0.00151714524337413,0.00109354627443205,0.000486688177082395
-8,0.000939295712391336,0.00169134620107067,0.00281788713717401,0.00393828888561466,0.00780290751927705,0.0110413290113452,0.0484873041599136,0.0361045626442709,0.0553969598742694,0.0684857079711213,0.101772383478218,0.126286159815333,0.115895584696233,0.130242866263936,0.0919404744364226,0.0796221943912381,0.0463754236039487,0.0315677029615441,0.0154277785963361,0.0103844359314376,0.00548843377044349,0.00275035607288444,0.00205662786700064,0.00177422523451697,0.00119407200039291,0.000515691763665832
-7,0.000852506903111964,0.00147308178111258,0.00249170216166916,0.00367330180311478,0.00624022516211735,0.00951861567923174,0.0427789217668206,0.0309754622185865,0.0491695893236047,0.0613491548585058,0.0932523451775377,0.121858339680122,0.114969331691004,0.135796200702691,0.100338808809656,0.0881749143575326,0.0530434809862753,0.0375385116859264,0.0182442745699071,0.0125023898401236,0.0065473783845621,0.00342569869522565,0.00214380412400214,0.00181471138566848,0.00124114975600124,0.000586098495889475
-6,0.00071227801200971,0.00134470422895107,0.00221987990290022,0.00307269707423023,0.00554171457774371,0.00878689152932158,0.0394435926919637,0.0292097866360036,0.045279161875559,0.0557652996039351,0.0873323112303565,0.11620352625527,0.112856139006005,0.137696435415868,0.103523061198416,0.0962022486265491,0.0590551935607512,0.0416858310974831,0.0215983135300882,0.0145649674204676,0.00750926280822793,0.00371789957838252,0.00257122780120097,0.00206656445636898,0.00135428644435927,0.000686725437587837
-5,0.000709079782807891,0.00129836069820075,0.00222761137247411,0.002936691155282,0.0051254488410269,0.00799090823730537,0.0392098455242172,0.0280620752401644,0.0438852391606309,0.0541588014932767,0.0834706703232303,0.11295090512901,0.111189537997287,0.136509190515815,0.104467850193135,0.0994427733761587,0.0631404787421767,0.0447594471120378,0.0229463398208197,0.0157810724265099,0.00845067686360089,0.00415086886556948,0.0027327092999537,0.00225998944474844,0.00147320228848215,0.000670226096078692
-4,0.000695621503522196,0.00138797717838936,0.00209992782518672,0.00299149904801095,0.0053069715644299,0.00848788867443281,0.0385955630451893,0.0285466082736503,0.04446099130963,0.0547320224297112,0.0834549854507333,0.112220404244271,0.110505844200378,0.135509028383317,0.103569224137086,0.0994510142030888,0.0632068477895239,0.0444250671944246,0.0240038406144983,0.0162017759576226,0.00869363587969994,0.00420312147902848,0.00285760007315456,0.00221423182811291,0.00154147112517595,0.000636836587731588
-3,0.000666990852696877,0.00140955209757123,0.00201740090421617,0.00309838607927663,0.00563820839028493,0.00830288613184733,0.0416819997897172,0.0299554463253075,0.0464002207969719,0.0573973556934076,0.0876452265797498,0.115359846493534,0.110838765639786,0.134508726737462,0.100239196719588,0.09573125854274,0.059542897697403,0.0427596992955525,0.0226349752917674,0.0150253653664178,0.0079513195247608,0.00416294290821154,0.0027501051414152,0.00220468405004731,0.00137340973609505,0.000703133214173063
-2,0.000869973669237996,0.00166055810630218,0.00251730023684454,0.00401246410945129,0.00729388570596875,0.0113592759702026,0.0505411699326515,0.0369424560382127,0.0569650819693822,0.06835412890165,0.100738319859216,0.122011326197123,0.11156502639692,0.125223282215489,0.0884396046416238,0.0813739629781547,0.0496976593408047,0.0348055625388676,0.0178394220463898,0.0119811582888974,0.00675139261944772,0.00334096352064782,0.00214020138401895,0.00176641041586726,0.00119083848260714,0.000618574434020932
-1,0.00180684132799504,0.00374036156828493,0.00668064579576026,0.00962093002323558,0.0182450970260459,0.0265392321257722,0.0963193108667171,0.0671631591053802,0.0947624937077251,0.0976927769684403,0.11877814855436,0.118104750125845,0.0891852879111647,0.086545032686493,0.0543752562747732,0.0439142450436876,0.0248157321874448,0.0168882992022562,0.00874417860393171,0.00618726476892766,0.00364035190068373,0.0019868587296772,0.00145014018021742,0.00136679879054975,0.000970093775731654,0.00047671274889906
